title,actor
"罗拉快跑","路德格·皮斯特"
"罗拉快跑","赫伯特·奈普"
"跳出我天地","杰米·贝尔"
"跳出我天地","朱丽·沃特斯"
"跳出我天地","Gary Lewis"
"跳出我天地","Jean Heywood"
"跳出我天地","杰米·德拉文"
"后天","丹尼斯·奎德"
"后天","杰克·吉伦哈尔"
"后天","埃米·罗森"
"后天","达什·米霍克"
"后天","杰伊·桑德斯"
"后天","雪拉·渥德"
"后天","奥斯汀·尼可斯"
"后天","阿尔杰·史密斯"
"后天","富田谭玲"
"后天","萨沙·罗伊茨"
"后天","伊安·霍姆"
"弱点","桑德拉·布洛克"
"弱点","蒂姆·麦格罗"
"弱点","昆东·亚伦"
"弱点","杰·海德"
"弱点","莉莉·柯林斯"
"弱点","雷·迈克金农"
"弱点","凯西·贝茨"
"2012","约翰·库萨克"
"2012","切瓦特·埃加福特"
"2012","阿曼达·皮特"
"2012","坦迪·牛顿"
"2012","丹尼·格洛弗"
"2012","伍迪·哈里森"
"2012","奥利弗·普莱特"
"2012","连姆·詹姆斯"
"2012","摩根·莉莉"
"2012","毕崔斯·罗森"
"2012","黄经汉"
"2012","卢燕"
"出租车司机","罗伯特·德尼罗"
"出租车司机","朱迪·福斯特"
"出租车司机","斯碧尔·谢波德"
"出租车司机","艾伯特·布鲁克斯"
"出租车司机","哈威·凯特尔"
"成为简·奥斯汀","安妮·海瑟薇"
"成为简·奥斯汀","詹姆斯·麦卡沃伊"
"成为简·奥斯汀","朱丽·沃特斯"
"成为简·奥斯汀","詹姆斯·克伦威尔"
"成为简·奥斯汀","玛吉·史密斯"
"成为简·奥斯汀","劳伦斯·福克斯"
"壁花少年","罗根·勒曼"
"壁花少年","艾玛·沃森"
"壁花少年","埃兹拉·米勒"
"壁花少年","妮娜·杜波夫"
"壁花少年","保罗·路德"
"壁花少年","梅·惠特曼"
"壁花少年","迪伦·麦克德莫特"
"壁花少年","凯特·沃什"
"壁花少年","梅兰妮·林斯基"
"暗战","刘德华"
"暗战","刘青云"
"暗战","蒙嘉慧"
"暗战","李子雄"
"暗战","许绍雄"
"暗战","林雪"
"暗战","黄卓玲"
"暗战","林伟健"
"暗战","罗永昌"
"美食总动员","帕顿·奥斯瓦尔特"
"美食总动员","彼得·奥图尔"
"美食总动员","布拉德·加内特"
"美食总动员","伊安·霍姆"
"美食总动员","卢·罗曼诺"
"美食总动员","布莱恩·丹内利"
"美食总动员","彼得·索恩"
"美食总动员","詹尼安·吉劳法罗"
"雏菊","全智贤"
"雏菊","郑雨盛"
"雏菊","李成宰"
"雏菊","姜大卫"
"雏菊","林迪安"
"功夫","周星驰"
"功夫","元秋"
"功夫","元华"
"功夫","黄圣依"
"功夫","梁小龙"
"功夫","陈国坤"
"功夫","田启文"
"功夫","林子聪"
"功夫","林雪"
"功夫","冯克安"
"功夫","释行宇"
"功夫","冯小刚"
"功夫","袁祥仁"
"功夫","张一白"
"功夫","赵志凌"
"功夫","董志华"
"无姓之人","杰瑞德·莱托"
"无姓之人","萨拉·波莉"
"无姓之人","黛安·克鲁格"
"无姓之人","范林丹"
"无姓之人","瑞斯·伊凡斯"
"无姓之人","娜塔莎·里特"
"无姓之人","托比·瑞格波"
"无姓之人","朱诺·坦普尔"
"无姓之人","克莱尔·斯通"
"无姓之人","Thomas Byrne"
"无姓之人","Audrey Giacomini"
"无姓之人","Laura Brumagne"
"无姓之人","阿兰·柯德勒"
"无姓之人","丹尼尔·梅斯"
"无姓之人","迈克尔·莱利"
"无姓之人","Catherine Demaiffe"
"步履不停","阿部宽"
"步履不停","树木希林"
"步履不停","原田芳雄"
"步履不停","夏川结衣"
"步履不停","江原由希子"
"步履不停","寺岛进"
"万能钥匙","凯特·哈德森"
"万能钥匙","吉娜·罗兰兹"
"万能钥匙","约翰·赫特"
"万能钥匙","彼得·萨斯加德"
"万能钥匙","乔伊·布赖恩特"
"东京教父","江守彻"
"东京教父","冈本绫"
"东京教父","梅垣义明"
"东京教父","饭塚昭三"
"东京教父","石丸博也"
"终结者","阿诺·施瓦辛格"
"终结者","迈克尔·比恩"
"终结者","琳达·汉密尔顿"
"小鬼当家","麦考利·卡尔金"
"小鬼当家","乔·佩西"
"小鬼当家","丹尼尔·斯特恩"
"小鬼当家","约翰·赫德"
"小鬼当家","罗伯茨·布洛瑟姆"
"小鬼当家","凯瑟琳·欧哈拉"
"小鬼当家","安吉拉·戈塔尔斯"
"失恋33天","文章"
"失恋33天","白百何"
"失恋33天","张子萱"
"失恋33天","王耀庆"
"失恋33天","郭京飞"
"失恋33天","张嘉译"
"失恋33天","海清"
"失恋33天","廖凡"
"失恋33天","马伊琍"
"失恋33天","姚笛"
"失恋33天","张默"
"失恋33天","李晨"
"失恋33天","张歆艺"
"失恋33天","陈羽凡"
"失恋33天","魏宗万"
"失恋33天","李念"
"马达加斯加3","本·斯蒂勒"
"马达加斯加3","克里斯·洛克"
"马达加斯加3","大卫·休默"
"马达加斯加3","贾达·萍克·史密斯"
"马达加斯加3","萨莎·拜伦·科恩"
"马达加斯加3","弗兰西斯·麦克多蒙德"
"钢铁侠","小罗伯特·唐尼"
"钢铁侠","泰伦斯·霍华德"
"钢铁侠","格温妮斯·帕特洛"
"钢铁侠","杰夫·布里吉斯"
"钢铁侠","莱丝莉·比伯"
"钢铁侠","肖恩·托布"
"钢铁侠","保罗·贝坦尼"
"钢铁侠","乔恩·费儒"
"钢铁侠","克拉克·格雷格"
"心慌方","妮可·德波儿"
"心慌方","Nicky Guadagni"
"心慌方","大卫·休莱特"
"心慌方","Andrew Miller"
"心慌方","Maurice Dean Wint"
"心慌方","韦恩·罗布森"
"换子疑云","安吉丽娜·朱莉"
"换子疑云","盖特林·格里菲斯"
"换子疑云","米歇尔·冈"
"换子疑云","约翰·马尔科维奇"
"换子疑云","科鲁姆·费奥瑞"
"换子疑云","杰弗里·多诺万"
"换子疑云","迈克尔·凯利"
"甲方乙方","葛优"
"甲方乙方","英达"
"甲方乙方","何冰"
"甲方乙方","冯小刚"
"甲方乙方","刘蓓"
"甲方乙方","傅彪"
"甲方乙方","徐帆"
"甲方乙方","杨立新"
"甲方乙方","李琦"
"甲方乙方","叶京"
"甲方乙方","刘震云"
"蒂凡尼的早餐","奥黛丽·赫本"
"蒂凡尼的早餐","乔治·佩帕德"
"蒂凡尼的早餐","帕德里夏·妮尔"
"蒂凡尼的早餐","巴迪·艾布森"
"蒂凡尼的早餐","马丁·鲍尔萨姆"
"时时刻刻","梅丽尔·斯特里普"
"时时刻刻","朱丽安·摩尔"
"时时刻刻","妮可·基德曼"
"时时刻刻","艾德·哈里斯"
"时时刻刻","托妮·科莱特"
"时时刻刻","克莱尔·丹妮丝"
"时时刻刻","杰夫·丹尼尔斯"
"时时刻刻","斯蒂芬·迪兰"
"时时刻刻","艾莉森·珍妮"
"时时刻刻","约翰·C·赖利"
"时时刻刻","米兰达·理查森"
"时时刻刻","艾琳·阿特金斯"
"时时刻刻","玛格·马丁戴尔"
"时时刻刻","琳达·巴塞特"
"时时刻刻","George Loftus"
"时时刻刻","Jack Rovello"
"落水狗","哈威·凯特尔"
"落水狗","蒂姆·罗斯"
"落水狗","迈克尔·马德森"
"落水狗","克里斯·潘"
"落水狗","史蒂夫·布西密"
"落水狗","昆汀·塔伦蒂诺"
"攻壳机动队","田中敦子"
"攻壳机动队","大塚明夫"
"攻壳机动队","山寺宏一"
"攻壳机动队","大木民夫"
"攻壳机动队","家弓家正"
"攻壳机动队","仲野裕"
"狼的孩子雨和雪","宫崎葵"
"狼的孩子雨和雪","大泽隆夫"
"狼的孩子雨和雪","大野百花"
"狼的孩子雨和雪","加部亚门"
"狼的孩子雨和雪","黑木华"
"狼的孩子雨和雪","西井幸人"
"狼的孩子雨和雪","林原惠美"
"狼的孩子雨和雪","中村正"
"狼的孩子雨和雪","大木民夫"
"狼的孩子雨和雪","片冈富枝"
"狼的孩子雨和雪","平冈拓真"
"狼的孩子雨和雪","染谷将太"
"狼的孩子雨和雪","谷村美月"
"狼的孩子雨和雪","麻生久美子"
"狼的孩子雨和雪","菅原文太"
"胭脂扣","梅艳芳"
"胭脂扣","张国荣"
"胭脂扣","万梓良"
"胭脂扣","朱宝意"
"胭脂扣","温碧霞"
"胭脂扣","谭倩红"
"胭脂扣","谢贤"
"胭脂扣","汪禹"
"胭脂扣","刘家荣"
"胭脂扣","惠英红"
"生活多美好","詹姆斯·斯图尔特"
"生活多美好","唐娜·里德"
"生活多美好","莱昂纳尔·巴里摩尔"
"生活多美好","托马斯·米切尔"
"生活多美好","亨利·崔佛斯"
"冰川时代4","阿兹·安萨里"
"冰川时代4","乔·贝哈"
"冰川时代4","克里斯托弗·坎贝尔"
"冰川时代4","阿兰·夏巴"
"冰川时代4","伊丝特尔·迪恩"
"冰川时代4","彼特·丁克拉奇"
"冰川时代4","奥布里·葛莱汉姆"
"冰川时代4","杰森·弗里基奥内"
"冰川时代4","卡洛斯·沙尔丹哈"
"冰川时代4","尼克·弗罗斯特"
"冰川时代4","乔什·加德"
"冰川时代4","约翰·雷吉扎莫"
"冰川时代4","克里斯·韦奇"
"小岛惊魂","妮可·基德曼"
"小岛惊魂","菲奥纽拉·弗拉纳根"
"小岛惊魂","克里斯托弗·埃克莱斯顿"
"小岛惊魂","阿拉济纳·曼恩"
"小岛惊魂","James Bentley"
"小岛惊魂","埃里克·赛克斯"
"小岛惊魂","伊莲·卡西迪"
"小岛惊魂","芮妮·阿萨岑"
"小岛惊魂","Gordon Reid"
"小岛惊魂","基思·艾伦"
"小岛惊魂","米歇尔·费尔利"
"花与爱丽丝","铃木杏"
"花与爱丽丝","苍井优"
"花与爱丽丝","郭智博"
"花与爱丽丝","广末凉子"
"花与爱丽丝","阿部宽"
"花与爱丽丝","大泽隆夫"
"花与爱丽丝","木村多江"
"花与爱丽丝","大森南朋"
"花与爱丽丝","吉冈秀隆"
"花与爱丽丝","伊藤步"
"十二猴子","布鲁斯·威利斯"
"十二猴子","布拉德·皮特"
"十二猴子","大卫·摩斯"
"十二猴子","克里斯托弗·普卢默"
"十二猴子","乔恩·塞达"
"十二猴子","玛德琳·斯托"
"逆光飞翔","张榕容"
"逆光飞翔","黄裕翔"
"逆光飞翔","李烈"
"逆光飞翔","许芳宜"
"逆光飞翔","柯淑勤"
"逆光飞翔","纳豆"
"逆光飞翔","黄采仪"
"逆光飞翔","尹馨"
"土拨鼠之日","比尔·默瑞"
"土拨鼠之日","安迪·麦克道威尔"
"土拨鼠之日","克里斯·艾略特"
"土拨鼠之日","斯蒂芬·托布罗斯基"
"土拨鼠之日","布赖恩·道尔"
"土拨鼠之日","瑞克·欧弗顿"
"土拨鼠之日","威利·加森"
"土拨鼠之日","Angela Paton"
"土拨鼠之日","Rick Ducommun"
"土拨鼠之日","Robin Duke"
"土拨鼠之日","Ken Hudson Campbell"
"土拨鼠之日","Les Podewell"
"我是传奇","威尔·史密斯"
"我是传奇","艾莉丝·布拉加"
"我是传奇","Charlie Tahan"
"我是传奇","达什·米霍克"
"我是传奇","莎莉·理查德森"
"恋恋风尘","李天禄"
"恋恋风尘","辛树芬"
"恋恋风尘","王晶文"
"恋恋风尘","柯宇纶"
"战马","杰瑞米·艾文"
"战马","彼得·穆兰"
"战马","艾米丽·沃森"
"战马","本尼迪克特·康伯巴奇"
"战马","汤姆·希德勒斯顿"
"战马","大卫·休里斯"
"战马","尼尔斯·阿莱斯楚普"
"战马","席琳·邦金斯"
"战马","大卫·克劳斯"
"战马","托比·凯贝尔"
"战马","帕特里克·肯尼迪"
"诺丁山","朱莉娅·罗伯茨"
"诺丁山","休·格兰特"
"诺丁山","瑞斯·伊凡斯"
"诺丁山","Richard McCabe"
"诺丁山","詹姆斯·德雷福斯"
"诺丁山","艾米莉·莫迪默"
"诺丁山","吉娜·麦基"
"疯狂约会美丽都","Béatrice Bonifassi"
"疯狂约会美丽都","Lina Boudreault"
"疯狂约会美丽都","Michèle Caucheteux"
"K星异客","凯文·史派西"
"K星异客","杰夫·布里吉斯"
"K星异客","玛丽·麦克科马克"
"K星异客","阿尔法·伍达德"
"K星异客","大卫·帕特里克·凯利"
"赛德克·巴莱(下)：彩虹桥","马志翔"
"赛德克·巴莱(下)：彩虹桥","徐若瑄"
"赛德克·巴莱(下)：彩虹桥","温岚"
"赛德克·巴莱(下)：彩虹桥","田中千绘"
"赛德克·巴莱(下)：彩虹桥","林庆台"
"赛德克·巴莱(下)：彩虹桥","安藤政信"
"赛德克·巴莱(下)：彩虹桥","徐诣帆"
"哈利·波特与阿兹卡班的囚徒","丹尼尔·雷德克里夫"
"哈利·波特与阿兹卡班的囚徒","艾玛·沃森"
"哈利·波特与阿兹卡班的囚徒","鲁伯特·格林特"
"哈利·波特与阿兹卡班的囚徒","加里·奥德曼"
"哈利·波特与阿兹卡班的囚徒","朱丽·沃特斯"
"哈利·波特与阿兹卡班的囚徒","邦妮·怀特"
"哈利·波特与阿兹卡班的囚徒","大卫·休里斯"
"哈利·波特与阿兹卡班的囚徒","迈克尔·刚本"
"哈利·波特与阿兹卡班的囚徒","艾伦·瑞克曼"
"哈利·波特与阿兹卡班的囚徒","玛吉·史密斯"
"哈利·波特与阿兹卡班的囚徒","汤姆·费尔顿"
"哈利·波特与阿兹卡班的囚徒","艾玛·汤普森"
"哈利·波特与阿兹卡班的囚徒","朱莉·克里斯蒂"
"哈利·波特与阿兹卡班的囚徒","蒂莫西·斯波"
"玩具总动员","汤姆·汉克斯"
"玩具总动员","蒂姆·艾伦"
"玩具总动员","唐·里克斯"
"玩具总动员","吉姆·法尼"
"春夏秋冬又一春","吴永洙"
"春夏秋冬又一春","金基德"
"春夏秋冬又一春","金英民"
"春夏秋冬又一春","徐在京"
"春夏秋冬又一春","何丽珍"
"查理和巧克力工厂","约翰尼·德普"
"查理和巧克力工厂","弗莱迪·海默"
"查理和巧克力工厂","海伦娜·伯翰·卡特"
"查理和巧克力工厂","克里斯托弗·李"
"查理和巧克力工厂","诺亚·泰勒"
"查理和巧克力工厂","米西·派勒"
"查理和巧克力工厂","詹姆斯·福克斯"
"查理和巧克力工厂","亚当·戈德利"
"查理和巧克力工厂","安娜索菲亚·罗伯"
"侏罗纪公园","山姆·尼尔"
"侏罗纪公园","劳拉·邓恩"
"侏罗纪公园","杰夫·高布伦"
"侏罗纪公园","理查德·阿滕伯勒"
"侏罗纪公园","鲍勃·佩克"
"侏罗纪公园","马丁·费雷罗"
"侏罗纪公园","约瑟夫·梅泽罗"
"侏罗纪公园","阿丽亚娜·理查兹"
"侏罗纪公园","塞缪尔·杰克逊"
"侏罗纪公园","黄荣亮"
"侏罗纪公园","韦恩·奈特"
"侏罗纪公园","杰拉尔德·R·莫伦"
"侏罗纪公园","米盖尔·桑多瓦尔"
"莫扎特传","汤姆·休斯克"
"莫扎特传","F·默里·亚伯拉罕"
"莫扎特传","伊丽莎白·贝里奇"
"莫扎特传","罗伊·多特里斯"
"莫扎特传","杰弗瑞·琼斯"
"魔发奇缘","曼迪·摩尔"
"魔发奇缘","扎克瑞·莱维"
"魔发奇缘","唐纳·墨菲"
"魔发奇缘","朗·普尔曼"
"魔发奇缘","德莱尼·罗斯·斯坦"
"魔发奇缘","迈克·康纳·盖尼"
"魔发奇缘","杰弗里·塔伯"
"魔发奇缘","布拉德·加内特"
"魔发奇缘","保罗·F·汤普金斯"
"魔发奇缘","理查德·基尔"
"那山那人那狗","滕汝骏"
"那山那人那狗","刘烨"
"那山那人那狗","陈好"
"那山那人那狗","赵秀丽"
"为奴十二载","切瓦特·埃加福特"
"为奴十二载","迈克尔·法斯宾德"
"为奴十二载","本尼迪克特·康伯巴奇"
"为奴十二载","拜伦·巴特"
"为奴十二载","保罗·达诺"
"为奴十二载","保罗·吉亚玛提"
"为奴十二载","露皮塔·尼永奥"
"为奴十二载","莎拉·保罗森"
"为奴十二载","布拉德·皮特"
"为奴十二载","阿尔法·伍达德"
"加勒比海盗3：世界的尽头","约翰尼·德普"
"加勒比海盗3：世界的尽头","杰弗里·拉什"
"加勒比海盗3：世界的尽头","奥兰多·布鲁姆"
"加勒比海盗3：世界的尽头","凯拉·奈特莉"
"加勒比海盗3：世界的尽头","周润发"
"加勒比海盗3：世界的尽头","比尔·奈伊"
"兵临城下","裘德·洛"
"兵临城下","艾德·哈里斯"
"兵临城下","蕾切尔·薇兹"
"兵临城下","约瑟夫·费因斯"
"兵临城下","鲍勃·霍斯金斯"
"兵临城下","朗·普尔曼"
"相助","艾玛·斯通"
"相助","维奥拉·戴维斯"
"相助","布莱丝·达拉斯·霍华德"
"相助","奥克塔维亚·斯宾瑟"
"相助","杰西卡·查斯坦"
"相助","艾莉森·珍妮"
"相助","克里斯·劳威尔"
"相助","阿娜·欧蕾利"
"相助","安娜·坎普"
"相助","茜茜·斯派塞克"
"相助","尼尔森·埃利斯"
"相助","迈克·沃格尔"
"黑衣人","威尔·史密斯"
"黑衣人","汤米·李·琼斯"
"黑衣人","琳达·费奥伦蒂诺"
"黑衣人","文森特·多诺费奥"
"黑衣人","雷普·汤恩"
"黑衣人","托尼·夏尔赫布"
"朱诺","艾伦·佩吉"
"朱诺","迈克尔·塞拉"
"朱诺","詹妮弗·加纳"
"朱诺","杰森·贝特曼"
"朱诺","艾莉森·珍妮"
"朱诺","J·K·西蒙斯"
"朱诺","奥莉薇·瑟尔比"
"朱诺","雷恩·威尔森"
"朱诺","丹尼尔·克拉克"
"朱诺","艾米莉·帕金斯"
"朱诺","坎迪丝·阿科拉"
"西雅图未眠夜","汤姆·汉克斯"
"西雅图未眠夜","梅格·瑞恩"
"西雅图未眠夜","罗斯·马林格"
"西雅图未眠夜","丽塔·威尔逊"
"西雅图未眠夜","维克多·加博"
"西雅图未眠夜","凯莉·洛维"
"西雅图未眠夜","比尔·普尔曼"
"西雅图未眠夜","Le Clanché du Rand"
"西雅图未眠夜","凯文·欧莫里森"
"西雅图未眠夜","大卫·海德·皮尔斯"
"西雅图未眠夜","Barbara Garrick"
"西雅图未眠夜","弗兰西丝·康罗伊"
"西雅图未眠夜","Calvin Trillin"
"西雅图未眠夜","罗茜·欧唐内"
"西雅图未眠夜","盖比·霍夫曼"
"初恋50次","亚当·桑德勒"
"初恋50次","德鲁·巴里摩尔"
"初恋50次","罗伯·施奈德"
"初恋50次","西恩·奥斯汀"
"初恋50次","卢西亚·斯杜斯"
"初恋50次","丹·艾克罗伊德"
"初恋50次","艾米·希尔"
"初恋50次","艾伦·卡瓦特"
"初恋50次","布莱克·克拉克"
"初恋50次","玛娅·鲁道夫"
"初恋50次","Pomaika'i Brown"
"初恋50次","Joe Nakashima"
"初恋50次","彼得·丹特"
"初恋50次","Dom Magwili"
"初恋50次","Jonathan Loughran"
"我们俩","宫哲"
"我们俩","金雅琴"
"我们俩","罗忠学"
"我们俩","孙捷"
"我们俩","强爽"
"我们俩","刘正亮"
"人鬼情未了","帕特里克·斯威兹"
"人鬼情未了","黛米·摩尔"
"人鬼情未了","托尼·戈德温"
"人鬼情未了","乌比·戈德堡"
"童年往事","游安顺"
"童年往事","唐如韫"
"童年往事","梅芳"
"童年往事","田丰"
"童年往事","辛树芬"
"编舟记","松田龙平"
"编舟记","宫崎葵"
"编舟记","小田切让"
"编舟记","黑木华"
"编舟记","渡边美佐子"
"编舟记","池胁千鹤"
"编舟记","鹤见辰吾"
"编舟记","伊佐山博子"
"编舟记","八千草薰"
"编舟记","小林薰"
"编舟记","加藤刚"
"编舟记","麻生久美子"
"编舟记","波冈一喜"
"编舟记","森冈龙"
"迷雾","托马斯·简"
"迷雾","马西娅·盖伊·哈登"
"迷雾","劳瑞·侯登"
"迷雾","安德鲁·布劳尔"
"迷雾","托比·琼斯"
"迷雾","威廉姆·赛德勒"
"迷雾","内森·甘宝"
"沉静如海","朱莉·德拉姆"
"沉静如海","迈克尔·加拉布鲁"
"沉静如海","托马斯·儒阿特"
"沉静如海","玛丽·布奈尔"
"沉静如海","Timothée Ferrand"
"沉静如海","Jean-Baptiste Puech"
"沉静如海","Jorg Schnass"
"沉静如海","Jorn Cambreleng"
"速度与激情6","范·迪塞尔"
"速度与激情6","保罗·沃克"
"速度与激情6","卢克·伊万斯"
"速度与激情6","道恩·强森"
"速度与激情6","米歇尔·罗德里格兹"
"速度与激情6","吉娜·卡拉诺"
